OBJECTID,PERMITNUMBER,PROJECTID,NAME,CONTACT,PERMITGROUP,PERMITSTATUS,StatusDate,EXPDATE,Latitude,Longitude,PDF_LINK
2795,3389-9050.1,EJ96-0400.08,Spring Village at Freeman Woods (f.k.a.Hoyts Cinema),Ashley Carver,Operational,Issued,1687183500000,1734480000000,44.501606,-73.079161,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/3389-9050.1.pdf
2796,5523-9050.1,NS97-0318,"QLLA Golf Course Maintenance Shop, Recreation Field",Ashley Preston,Operational,Issued,1678112100000,1835827200000,43.6521,-72.434449,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/5523-9050.1.pdf
2797,3318-9020.11,EJ97-0348,Catamount Industrial Park,Taylor Flanagan,Construction,Issued,1678799040000,1836518400000,44.60403,-73.16026,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/3318-9020.11.pdf
2798,6506-9050.A,EJ10-0321,Hinesburg Center,Aaron Ferraro,Operational,Issued,1685446260000,1843171200000,44.334645,-73.113247,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/6506-9050.A.pdf
2799,8794-9050.1,,180 Market Street,Aaron Ferraro,Operational,Issued,1683814380000,1841529600000,44.467318,-73.17688,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/8794-9050.1.pdf
2800,8859-9050.1,,Orchard School,Aaron Ferraro,Operational,Issued,1682417340000,1840147200000,44.439761,-73.207682,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/8859-9050.1.pdf
2801,9569-9050,,Coventry Village School Addition,Michael Sadler,Operational,Issued,1687355100000,1845072000000,44.863051,-72.265163,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/9569-9050.pdf
2802,3222-9050.3,EJ87-0001,Production Park,Aaron Ferraro,Operational,Issued,1679918280000,1837641600000,44.450981,-73.135893,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/3222-9050.3.pdf
2803,6470-9050.A,EJ97-0242,Grand Isle Ferry Terminal,Michael Sadler,Operational,Issued,1682610060000,1840320000000,44.686541,-73.348358,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/6470-9050.A.pdf
2804,9570-9050,,"Beacon Hill Meadow Subdivision, 165 Beacon Hill Road, Morristown",Ashley Preston,Operational,Issued,1693566120000,1851292800000,44.5492,-72.60037,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/9570-9050.pdf
2805,5673-9050.1,EJ95-0381.11,Gauthier Park,Michael Sadler,Operational,Issued,1679658480000,1837382400000,44.515977,-73.13658,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/5673-9050.1.pdf
2806,7878-9050,,Shaftsbury Town Garage,Scott Tobias,Operational,Issued,1747736100000,1905379200000,42.96488,-73.198759,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/7878-9050.pdf
2807,5693-9050,EJ08-0074,Meadowlane Apartments,Michael Sadler,Operational,Issued,1681291020000,1839024000000,44.627459,-73.113477,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/5693-9050.pdf
2808,9571-9020,,"LSF Forestry Products,LLC",Thomas Benoit,Construction,Issued,1677846780000,1835568000000,44.702739,-72.898703,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/9571-9020.pdf
2809,5679-9050.3,NS79-0006,Mount Snow,Ashley Preston,Operational,Issued,1688655480000,1846368000000,42.957929,-72.890131,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/5679-9050.3.pdf
2810,9563-9020,,Little Pond,Bryce McKim,Construction,Issued,1681819740000,1839542400000,43.243366,-72.758718,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/9563-9020.pdf
2811,8820-9020.1,,Suburban Propane,Taylor Flanagan,Construction,Issued,1677847380000,1835568000000,43.17584,-73.03498,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/8820-9020.1.pdf
2812,5682-9050,BR08-0070,Stowe Arena f.k.a. Jackson Ice Arena,Ashley Preston,Operational,Issued,1692010920000,1739404800000,44.460917,-72.685039,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/5682-9050.pdf
2813,9572-9020,,Connolly Pond Dam Removal,Bryce McKim,Construction,Issued,1677846600000,1835568000000,43.508545,-72.861993,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/9572-9020.pdf
2814,3662-9020,SJ05-0045,Daigle Ventures,Thomas Benoit,Construction,Issued,1678799880000,1836518400000,44.948821,-72.196042,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/3662-9020.pdf
2815,7509-9050.A,,Red Barn Farm Planned Development,Ashley Preston,Operational,Issued,1696595880000,1854316800000,43.658912,-72.438114,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/7509-9050.A.pdf
2816,9573-9020,,Highgate Airport Industrial Park - Phase 1,Thomas Benoit,Construction,Issued,1678372620000,1836086400000,44.932207,-73.074159,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/9573-9020.pdf
2817,5074-9050,,"The East India Company, LLC",Aaron Ferraro,Operational,Issued,1685102820000,1842825600000,44.456195,-73.220806,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/5074-9050.pdf
2818,7555-9020.1,,Brookside Village,Bryce McKim,Construction,Issued,1679313000000,1837036800000,44.501337,-73.09328,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/7555-9020.1.pdf
2819,8247-9040.R,,Town of Grand Isle MRGP,Jim Ryan,Operational,Issued,1678374300000,1832371200000,44.722132,-73.295247,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/8247-9040.R.pdf
2820,8072-9040.AR,,Town of Pownal MRGP,Jim Ryan,Operational,Issued,1677672840000,1832371200000,42.795143,-73.223679,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/8072-9040.AR.pdf
2821,5496-9050.1,NS85-0021.08,Mascoma Savings Bank Operations Center,Ashley Preston,Operational,Issued,1680090420000,1837814400000,43.642682,-72.329017,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/5496-9050.1.pdf
2822,3318-9050.3A,EJ97-0348,Catamount Industrial Park,Michael Sadler,Operational,Issued,1677001920000,1686787200000,44.605503,-73.165569,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/3318-9050.3A.pdf
2823,3470-9050,RU04-0061,GMP Middlebury Operations Facility (fka CVPS),Aaron Ferraro,Operational,Issued,1680625380000,1838332800000,43.985482,-73.127608,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/3470-9050.pdf
2824,3402-9050,NS04-0182,Stratton Gardens Subdivision,Terry Purcell,Operational,Issued,1680707940000,1838419200000,43.139265,-72.877887,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/3402-9050.pdf
2825,6937-9050,EJ07-0415,St. Albans Solar Farm,Michael Sadler,Operational,Issued,1688124960000,1845849600000,44.786141,-73.083599,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/6937-9050.pdf
2826,9574-9050,,Michaud - Townhomes at Sally's Way,Aaron Ferraro,Operational,Issued,1682687520000,1840406400000,44.464039,-73.10768,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/9574-9050.pdf
2827,5639-9020,,Sheldon Concrete and Sheldon Excavating,Taylor Flanagan,Construction,Issued,1678895820000,1836604800000,43.407713,-73.242049,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/5639-9020.pdf
2828,9575-9020,,Markowski Residence,Sam Hughes,Construction,Issued,1678710300000,1836432000000,44.169413,-73.233307,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/9575-9020.pdf
2829,9576-9020,,Alburg Maplefields,Thomas Benoit,Construction,Issued,1678373940000,1836086400000,44.95993,-73.27785,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/9576-9020.pdf
2830,8057-9040.AR,,Town of Townshend MRGP,Jim Ryan,Operational,Issued,1678114020000,1832371200000,43.045905,-72.666915,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/8057-9040.AR.pdf
2831,7971-9040.AR,,Town of Berkshire MRGP,Jim Ryan,Operational,Issued,1678112700000,1832371200000,44.971712,-72.775415,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/7971-9040.AR.pdf
2832,4101-9050.R,RU05-0345,TAM Transfer Station,Terry Purcell,Operational,Issued,1690985220000,1848700800000,42.965311,-73.195817,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/4101-9050.R.pdf
2833,8031-9040.AR,,Town of Bolton MRGP,Jim Ryan,Operational,Issued,1678113600000,1832371200000,44.373253,-72.884117,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/8031-9040.AR.pdf
2834,7149-9050,BR12-0053,Capitol City GMC,Ashley Preston,Operational,Issued,1691149620000,1848873600000,44.240948,-72.540464,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/7149-9050.pdf
2835,7984-9040.AR,,Town of Shoreham MRGP,Jim Ryan,Operational,Issued,1678113120000,1832371200000,44.601998,-72.113988,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/7984-9040.AR.pdf
2836,9268-9020.1,,Coolbeth Subdivision,Thomas Benoit,Construction,Issued,1678801740000,1836518400000,44.716954,-73.205844,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/9268-9020.1.pdf
2837,9556-9020,,"Corner of Gonyeau Road and Route 7, Milton",Sam Hughes,Construction,Issued,1679582520000,1837296000000,44.59734,-73.16598,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/9556-9020.pdf
2838,9577-9020,,Roofed Bedded Pack Facility and Heavy Use Area,Thomas Benoit,Construction,Issued,1678373520000,1836086400000,44.900359,-73.0417,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/9577-9020.pdf
2839,9564-9020,,Gutema Subdivision,Thomas Benoit,Construction,Issued,1679658540000,1837382400000,44.528092,-73.071914,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/9564-9020.pdf
2840,7745-9020.5,,Forestdale Industrial Park - 9 Lot Subdivision,Sam Hughes,Construction,Issued,1681479300000,1839196800000,44.496785,-73.032001,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/7745-9020.5.pdf
2841,9578-9020,,715 Rockingham Road Fill Site,Bryce McKim,Construction,Issued,1678373160000,1836086400000,43.176473,-72.459,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/9578-9020.pdf
2842,6470-9020.2,EJ97-0242,Grand Isle Ferry Terminal,Thomas Benoit,Construction,Issued,1678463700000,1836172800000,44.68686,-73.3485,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/6470-9020.2.pdf
2843,9559-9020,,TEC Subdivision,Thomas Benoit,Construction,Issued,1678978680000,1836691200000,44.688028,-73.317803,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/9559-9020.pdf
2844,5362-9020.R6,EJ04-0353,Berard Drive Fill Site,Bryce McKim,Construction,Issued,1679398800000,1837123200000,44.485643,-73.170111,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/5362-9020.R6.pdf
2845,8046-9040.AR,,Town of Highgate MRGP,Jim Ryan,Operational,Issued,1678290480000,1832371200000,44.956523,-73.05112,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/8046-9040.AR.pdf
2846,8267-9040.AR,,Town of Weybridge MRGP,Jim Ryan,Operational,Issued,1678291560000,1832371200000,44.063492,-73.215465,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/8267-9040.AR.pdf
2847,9579-9020,,Brattleboro IM 091-1(82),Thomas Benoit,Construction,Issued,1679916840000,1837641600000,42.835459,-72.566552,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/9579-9020.pdf
2848,8035-9040.AR,,Town of Kirby MRGP,Jim Ryan,Operational,Issued,1678290120000,1832371200000,44.522244,-71.938083,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/8035-9040.AR.pdf
2849,9580-9020,,Newbury 91 Solar,Bryce McKim,Construction,Issued,1681742460000,1839456000000,44.156403,-72.094195,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/9580-9020.pdf
2850,4015-9050.1,BR95-0106,Moretown Landfill,Ashley Preston,Operational,Issued,1698226620000,1855958400000,44.312144,-72.708578,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/4015-9050.1.pdf
2851,8082-9040.AR,,Town of Fairfax MRGP,Jim Ryan,Operational,Issued,1678290720000,1832371200000,44.674385,-73.0184,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/8082-9040.AR.pdf
2852,7978-9040.AR,,Village of Enosburg Falls MRGP,Jim Ryan,Operational,Issued,1678289880000,1832371200000,44.902358,-72.80843,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/7978-9040.AR.pdf
2853,8106-9040.AR,,Town of Wolcott MRGP,Jim Ryan,Operational,Issued,1678290900000,1832371200000,44.544209,-72.458246,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/8106-9040.AR.pdf
2854,8127-9040.AR,,Town of Topsham MRGP,Jim Ryan,Operational,Issued,1678291140000,1832371200000,44.121235,-72.231834,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/8127-9040.AR.pdf
2855,3472-9050.1,BR04-0161,Demars Professional Building,Ashley Preston,Operational,Issued,1739958660000,1897603200000,44.570532,-72.5988,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/3472-9050.1.pdf
2856,9567-9020,,Leclerc PUD,Sam Hughes,Construction,Issued,1680091560000,1837814400000,44.519879,-73.121284,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/9567-9020.pdf
2857,9581-9020,,Bedded Pack Storage Facility,Thomas Benoit,Construction,Issued,1678887000000,1836604800000,44.805255,-72.950991,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/9581-9020.pdf
2858,9582-9020,,Kumari of the Woods,Bryce McKim,Construction,Issued,1678372860000,1836086400000,43.847515,-72.421299,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/9582-9020.pdf
2859,7008-9050,NS13-0115,Burtco Car Wash,Ashley Preston,Operational,Issued,1687522800000,1845244800000,43.253411,-72.578778,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/7008-9050.pdf
2860,8002-9040.AR,,Town of Williamstown MRGP,Jim Ryan,Operational,Issued,1678372800000,1832371200000,44.120609,-72.541544,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/8002-9040.AR.pdf
2861,8055-9040.AR,,Town of Sharon MRGP,Jim Ryan,Operational,Issued,1678369320000,1832371200000,43.785304,-72.453744,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/8055-9040.AR.pdf
2862,8144-9040.AR,,Town of Clarendon MRGP,Jim Ryan,Operational,Issued,1678371240000,1832371200000,43.520463,-72.971963,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/8144-9040.AR.pdf
2863,8156-9040.AR,,Town of Waterbury MRGP,Jim Ryan,Operational,Issued,1678370160000,1832371200000,44.339757,-72.758597,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/8156-9040.AR.pdf
2864,8076-9040.AR,,Town of Mount Tabor MRGP,Jim Ryan,Operational,Issued,1678368240000,1832371200000,43.350155,-72.983205,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/8076-9040.AR.pdf
2865,8010-9040.AR,,Town of Brownington MRGP,Jim Ryan,Operational,Issued,1678372980000,1832371200000,44.818854,-72.135358,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/8010-9040.AR.pdf
2866,8015-9040.AR,,Town of Weston MRGP,Jim Ryan,Operational,Issued,1678373400000,1832371200000,43.291231,-72.794054,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/8015-9040.AR.pdf
2867,8039-9040.AR,,Town of East Haven MRGP,Jim Ryan,Operational,Issued,1678373760000,1832371200000,44.639919,-71.891754,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/8039-9040.AR.pdf
2868,8152-9040.AR,,Town of Cornwall MRGP,Jim Ryan,Operational,Issued,1678372380000,1832371200000,43.961281,-73.209461,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/8152-9040.AR.pdf
2869,8041-9040.AR,,Town of Newark MRGP,Jim Ryan,Operational,Issued,1678374000000,1832371200000,44.687935,-71.951347,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/8041-9040.AR.pdf
2870,8012-9040.AR,,Town of Stockbridge MRGP,Jim Ryan,Operational,Issued,1678373220000,1832371200000,43.775234,-72.765594,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/8012-9040.AR.pdf
2871,9583-9020,,Burlington Great Streets - Main Street,Sam Hughes,Construction,Issued,1680260220000,1837987200000,44.475889,-73.213814,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/9583-9020.pdf
2872,9148-9020,,Robert's Vehicle Parking,Taylor Flanagan,Construction,Issued,1678886760000,1836604800000,44.399177,-73.21569,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/9148-9020.pdf
2873,7983-9040.AR,,Town of Georgia MRGP,Jim Ryan,Operational,Issued,1678371660000,1832371200000,44.729191,-73.116747,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/7983-9040.AR.pdf
2874,8151-9040.AR,,Town of Brattleboro MRGP,Jim Ryan,Operational,Issued,1678372200000,1832371200000,42.855305,-72.560503,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/8151-9040.AR.pdf
2875,8098-9040.AR,,Town of Norton MRGP,Jim Ryan,Operational,Issued,1678367580000,1832371200000,45.003181,-71.799173,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/8098-9040.AR.pdf
2876,8053-9040.AR,,Town of Thetford MRGP,Jim Ryan,Operational,Issued,1678369620000,1832371200000,43.831528,-72.246772,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/8053-9040.AR.pdf
2877,7982-9040.AR,,Town of Dorset MRGP,Jim Ryan,Operational,Issued,1678371240000,1832371200000,43.239242,-73.007919,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/7982-9040.AR.pdf
2878,8364-9040.AR,,Town of Morristown MRGP,Stormwater Program,Operational,Issued,1708520820000,1832371200000,44.562409,-72.59871,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/8364-9040.AR.pdf
2879,8159-9040.AR,,Town of Groton MRGP,Jim Ryan,Operational,Issued,1678378200000,1832371200000,44.211552,-72.197341,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/8159-9040.AR.pdf
2880,8295-9040.AR,,Town of Montgomery MRGP,Jim Ryan,Operational,Issued,1678375080000,1832371200000,44.878304,-72.606094,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/8295-9040.AR.pdf
2881,8221-9040.AR,,Town of Isle La Motte MRGP,Jim Ryan,Operational,Issued,1678376400000,1832371200000,44.878018,-73.338633,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/8221-9040.AR.pdf
2882,8020-9040.AR,,Town of Shrewsbury MRGP,Jim Ryan,Operational,Issued,1678373580000,1832371200000,43.529507,-72.82833,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/8020-9040.AR.pdf
2883,8142-9040.AR,,Town of Newbury MRGP,Jim Ryan,Operational,Issued,1678371000000,1832371200000,44.079411,-72.057977,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/8142-9040.AR.pdf
2884,9584-9050,,Stonewall Meadows - Isabel Circle Completion,Terry Purcell,Operational,Issued,1709039160000,1866758400000,44.24657,-72.55712,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/9584-9050.pdf
2885,8197-9040.AR,,Town of Danby MRGP,Jim Ryan,Operational,Issued,1678377060000,1832371200000,43.346298,-72.998401,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/8197-9040.AR.pdf
2886,7994-9040.AR,,Town of Fair Haven MRGP,Jim Ryan,Operational,Issued,1678371900000,1832371200000,43.595242,-73.266898,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/7994-9040.AR.pdf
2887,8105-9040.AR,,Town of West Rutland MRGP,Jim Ryan,Operational,Issued,1678370820000,1832371200000,43.594875,-73.048371,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/8105-9040.AR.pdf
2888,8067-9040.AR,,Town of Orwell MRGP,Jim Ryan,Operational,Issued,1678369080000,1832371200000,43.803905,-73.301529,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/8067-9040.AR.pdf
2889,8148-9040.AR,,Town of Monkton MRGP,Jim Ryan,Operational,Issued,1678371780000,1832371200000,44.244543,-73.134595,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/8148-9040.AR.pdf
2890,8167-9040.AR,,Town of Mount Holly MRGP,Jim Ryan,Operational,Issued,1678377840000,1832371200000,43.446065,-72.824614,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/8167-9040.AR.pdf
2891,8194-9040.AR,,Town of Roxbury MRGP,Jim Ryan,Operational,Issued,1678377540000,1832371200000,44.090996,-72.734328,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/8194-9040.AR.pdf
2892,8260-9040.R,,Town of Woodford MRGP,Stormwater Program,Operational,Issued,1697110440000,1832371200000,42.896579,-73.130866,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/8260-9040.R.pdf
2893,7888-9050,,Rollason Properties Subdivision,Aaron Ferraro,Operational,Issued,1682411940000,1840147200000,43.990797,-73.137527,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/7888-9050.pdf
2894,8211-9040.AR,,Town of Wells MRGP,Jim Ryan,Operational,Issued,1678455480000,1832371200000,43.417294,-73.204274,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/8211-9040.AR.pdf
2895,7998-9040.AR,,Town of Plymouth MRGP,Jim Ryan,Operational,Issued,1678462740000,1832371200000,43.534195,-72.74292,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/7998-9040.AR.pdf
2896,8074-9040.AR,,Town of Landgrove MRGP,Jim Ryan,Operational,Issued,1678460700000,1832371200000,43.266296,-72.857346,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/8074-9040.AR.pdf
2897,8037-9040.AR,,Town of Sheffield MRGP,Jim Ryan,Operational,Issued,1678462320000,1832371200000,44.600169,-72.116703,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/8037-9040.AR.pdf
2898,7986-9040.AR,,Town of Danville MRGP,Jim Ryan,Operational,Issued,1678463040000,1832371200000,44.411705,-72.140839,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/7986-9040.AR.pdf
2899,8058-9040.AR,,Town Lincoln MRGP,Jim Ryan,Operational,Issued,1678462140000,1832371200000,44.106705,-72.996719,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/8058-9040.AR.pdf
2900,8112-9040.AR,,Town of Sudbury MRGP,Jim Ryan,Operational,Issued,1678460220000,1832371200000,43.799737,-73.205016,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/8112-9040.AR.pdf
2901,8225-9040.AR,,Town of Canaan MRGP,Jim Ryan,Operational,Issued,1678456260000,1832371200000,44.998809,-71.533359,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/8225-9040.AR.pdf
2902,8108-9040.AR,,Town of Braintree MRGP,Jim Ryan,Operational,Issued,1678460400000,1832371200000,43.931542,-72.689503,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/8108-9040.AR.pdf
2903,8306-9040.AR,,Town of Poultney MRGP,Jim Ryan,Operational,Issued,1678457040000,1832371200000,43.516532,-73.233087,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/8306-9040.AR.pdf
2904,8119-9040.AR,,Town of Weathersfield MRGP,Jim Ryan,Operational,Issued,1678459980000,1832371200000,43.40817,-72.406997,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/8119-9040.AR.pdf
2905,8016-9040.AR,,Town of Morgan MRGP,Jim Ryan,Operational,Issued,1678462500000,1832371200000,44.934148,-72.005427,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/8016-9040.AR.pdf
2906,7981-9040.AR,,Town of Whiting MRGP,Jim Ryan,Operational,Issued,1678463220000,1832371200000,43.86198,-73.200798,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/7981-9040.AR.pdf
2907,8013-9040.AR,,Town of Wheelock MRGP ,Jim Ryan,Operational,Issued,1678461420000,1832371200000,44.587666,-72.082649,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/8013-9040.AR.pdf
2908,8048-9040.AR,,Town of Duxbury MRGP,Jim Ryan,Operational,Issued,1678461960000,1832371200000,44.319599,-72.75991,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/8048-9040.AR.pdf
